,mu,mu error,sigma,sigma error
0,2.350830997116924,0.0031880165216578737,4.476429858161398,0.00464918375173802
1,1456.619684965998,1.4938847365666081,123.22016533488096,1.4938925002056418
2,1371.2238181842356,1.4035431469870334,113.6502556205151,1.4035558090905136
3,1384.663003211203,1.4189654753869594,114.89364519754001,1.4189762345522932
4,601.2582152464121,0.6308477601339222,49.839287308774445,0.6308510264897584
